1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
404	-0.694507	124.020000	4.584663	0.000151	3.7
405	-0.694507	125.020000	4.553265	0.000132	3.3
406	-0.694507	126.020000	4.522295	0.000149	5.8
407	-0.694507	127.020000	4.491743	0.000290	3.9
408	-0.694507	128.020000	4.461601	0.000151	8.2
409	-0.694507	129.020000	4.431861	0.000133	4.6
410	-0.694507	130.020000	4.402515	0.000149	1.1
411	-0.694507	131.020000	4.373555	0.000133	1.1
412	-0.694507	132.020000	4.344973	0.000288	1.4
413	-0.694507	132.010000	4.345257	0.000153	4.2
414	-0.694507	133.010000	4.317043	0.000131	5.7
415	-0.694507	134.010000	4.289193	0.000151	5.0
416	-0.694507	135.010000	4.261700	0.000131	5.0
417	-0.694507	136.010000	4.234557	0.000265	4.4
418	-0.694507	137.010000	4.207757	0.000132	5.7
419	-0.694507	138.010000	4.181295	0.000151	5.4
420	-0.694507	139.010000	4.155164	0.000132	4.9
421	-0.694507	140.010000	4.129357	0.000149	5.4
422	-0.694507	141.010000	4.103869	0.000289	5.6
423	-0.694507	142.010000	4.078693	0.000151	5.4
424	-0.694507	143.010000	4.053825	0.000132	4.5
425	-0.694507	144.010000	4.029257	0.000149	4.8
426	-0.694507	145.010000	4.004986	0.000133	6.9
427	-0.694507	146.010000	3.981006	0.000147	5.3
428	-0.694507	147.010000	3.957311	0.000290	6.6
429	-0.694507	148.010000	3.933896	0.000149	6.4
430	-0.694507	149.010000	3.910757	0.000133	2.3
431	-0.694507	150.010000	3.887888	0.000147	6.2
432	-0.694507	151.010000	3.865286	0.000133	1.3
433	-0.694507	152.010000	3.842944	0.000264	1.2
434	-0.694507	153.010000	3.820859	0.000133	3.9
435	-0.694507	154.010000	3.799027	0.000148	5.3
436	-0.694507	155.010000	3.777443	0.000134	3.4
437	-0.694507	156.010000	3.756103	0.000146	3.8
438	-0.694507	157.010000	3.735002	0.000290	3.6
439	-0.694507	158.010000	3.714138	0.000148	4.0
440	-0.694507	159.010000	3.693505	0.000134	4.9
441	-0.694507	160.010000	3.673100	0.000146	1.1
442	-0.694507	161.010000	3.652919	0.000134	1.3
443	-0.694507	162.010000	3.632959	0.000145	1.1
444	-0.694507	163.010000	3.613215	0.000290	2.2
445	-0.694507	164.010000	3.593686	0.000147	3.4
446	-0.694507	165.010000	3.574366	0.000134	4.5
447	-0.694507	166.010000	3.555252	0.000145	6.3
448	-0.694507	167.010000	3.536343	0.000135	4.1
449	-0.694507	168.010000	3.517633	0.000263	1.8
450	-0.694507	169.010000	3.499120	0.000135	2.2
451	-0.694507	170.010000	3.480801	0.000146	1.5
452	-0.694507	171.010000	3.462673	0.000135	1.4
453	-0.694507	172.010000	3.444732	0.000144	4.1
454	-0.694507	173.010000	3.426977	0.000290	4.8
455	-0.694507	174.010000	3.409403	0.000146	4.2
456	-0.694507	175.010000	3.392009	0.000135	3.5
457	-0.694507	176.010000	3.374792	0.000145	4.4
458	-0.694507	177.010000	3.357748	0.000135	4.3
459	-0.694507	178.010000	3.340876	0.000262	5.0
460	-0.694507	179.010000	3.324173	0.000135	3.8
461	-0.694507	180.010000	3.307635	0.000145	4.1
462	-0.694507	181.010000	3.291262	0.000135	4.4
463	-0.694507	182.010000	3.275049	0.000144	3.0
464	-0.694507	183.010000	3.258996	0.000290	3.9
465	-0.694507	184.010000	3.243099	0.000145	3.8
466	-0.694507	185.010000	3.227357	0.000135	4.4
467	-0.694507	186.010000	3.211766	0.000144	4.0
468	-0.694507	187.010000	3.196326	0.000135	3.1
469	-0.694507	188.010000	3.181033	0.000143	3.6
470	-0.694507	189.010000	3.165886	0.000291	4.0
471	-0.694507	190.010000	3.150883	0.000145	5.9
472	-0.694507	191.010000	3.136021	0.000135	5.7
473	-0.694507	192.010000	3.121298	0.000143	4.8
474	-0.694507	193.010000	3.106714	0.000136	4.3
475	-0.694507	194.010000	3.092264	0.000262	4.6
476	-0.694507	195.010000	3.077949	0.000142	4.5
477	-0.694507	196.010000	3.063766	0.000137	5.4
478	-0.694507	197.010000	3.049712	0.000141	4.2
479	-0.694507	198.010000	3.035787	0.000137	3.8
480	-0.694507	199.010000	3.021989	0.000290	3.9
481	-0.694507	199.000000	3.022126	0.000144	3.6
482	-0.694507	200.000000	3.008451	0.000142	4.3
483	-0.694507	199.990000	3.008588	0.000137	3.5
484	-0.694507	200.990000	2.995035	0.000141	3.1
485	-0.694507	201.990000	2.981603	0.000291	3.5
486	-0.694507	202.990000	2.968292	0.000142	3.6
487	-0.694507	203.990000	2.955099	0.000137	4.0
488	-0.694507	204.990000	2.942023	0.000141	3.9
489	-0.694507	205.990000	2.929062	0.000137	3.5
490	-0.694507	206.990000	2.916215	0.000261	3.9
491	-0.694507	207.990000	2.903479	0.000137	3.7
492	-0.694507	208.990000	2.890855	0.000142	3.6
493	-0.694507	209.990000	2.878340	0.000137	4.8
494	-0.694507	210.990000	2.865933	0.000141	4.1
495	-0.694507	211.990000	2.853632	0.000291	3.4
